Fiyat;Marka;Seri;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Log_Fiyat;Boya;Değişen
379000.0;Renault;Symbol;2016.0;423000;Otomatik;Dizel;Beyaz;1500.5;88.0;Sedan;12.84529412258351;3;4
1025000.0;Renault;Megane;2018.0;186000;Otomatik;Dizel;Beyaz;1461.0;110.0;Hatchback/5;13.840204146163924;6;0
205000.0;Renault;R 12;1991.0;250000;Düz;Dizel;Beyaz;1397.0;72.0;Sedan;12.230770136157428;11;0
930000.0;Renault;Megane;2018.0;205000;Otomatik;Dizel;Beyaz;1598.0;115.0;Sedan;13.742940940397675;0;0
579000.0;Renault;Megane;2012.0;199000;Yarı Otomatik;Dizel;Beyaz;1461.0;90.0;Hatchback/5;13.269059483669356;5;0
1195000.0;Renault;Megane;2019.0;38500;Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;13.99365758016748;0;0
810000.0;Renault;Clio;2022.0;52000;Otomatik;Dizel;Beyaz;1200.0;63.0;Hatchback/5;13.60479076121576;0;0
1020000.0;Renault;Clio;2017.0;106104;Otomatik;Dizel;Beyaz;1461.0;90.0;Hatchback/5;13.83531416565213;5;0
400000.0;Renault;Scenic;2000.0;248500;Düz;Dizel;Beyaz;1598.0;107.0;MPV;12.899222326086994;12;1
969000.0;Renault;Taliant;2023.0;93000;Otomatik;Benzin;Beyaz;999.0;90.0;Sedan;13.784020922864116;0;0
770000.0;Renault;Fluence;2013.0;217000;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.554147092530322;1;0
1130000.0;Renault;Megane;2022.0;112000;Otomatik;Benzin;Beyaz;1300.5;138.0;Sedan;13.937729075643883;0;1
689000.0;Renault;Clio;2014.0;205000;Otomatik;Dizel;Beyaz;1461.0;90.0;Hatchback/5;13.442998001373551;0;0
1620000.0;Renault;Megane;2023.0;50000;Otomatik;Benzin;Beyaz;1300.5;138.0;Sedan;14.297937324492327;1;1
1189000.0;Renault;Megane;2021.0;166500;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.98862401671546;0;0
1185000.0;Renault;Megane;2021.0;88100;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.98525417643287;1;1
699000.0;Renault;Clio;2015.0;105000;Otomatik;Dizel;Beyaz;1200.0;63.0;Station wagon;13.457407451830088;0;0
560000.0;Renault;Clio;2013.0;240000;Otomatik;Dizel;Beyaz;1149.0;75.0;Station wagon;13.235693848424024;0;0
790000.0;Renault;Megane;2018.0;288000;Otomatik;Dizel;Beyaz;1461.0;110.0;Hatchback/5;13.579789490265188;3;1
885000.0;Renault;Fluence;2015.0;195000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.69334405393293;0;0
1150000.0;Renault;Megane;2016.0;183000;Otomatik;Dizel;Beyaz;1461.0;110.0;Sedan;13.955273369904273;3;0
985000.0;Renault;Clio;2022.0;67000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.800397935382136;3;0
1495000.0;Renault;Megane;2023.0;49350;Otomatik;Benzin;Beyaz;1300.5;138.0;Sedan;14.217637433703022;0;0
1760000.0;Renault;Megane;2024.0;15000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.38082493519599;0;0
995000.0;Renault;Clio;2020.0;114000;Otomatik;Benzin;Beyaz;1332.0;130.0;Hatchback/5;13.81049902116535;0;1
770000.0;Renault;Fluence;2015.0;260000;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.554147092530322;1;0
785000.0;Renault;Clio;2016.0;200000;Otomatik;Dizel;Beyaz;1461.0;90.0;Hatchback/5;13.573440270649083;5;0
1199000.0;Renault;Megane;2021.0;153000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.99699926803766;1;0
1415000.0;Renault;Megane;2019.0;98000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.162640795773006;0;0
985000.0;Renault;Clio;2022.0;100000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.800397935382136;3;0
1125000.0;Renault;Clio;2021.0;56000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.933294482509153;0;0
1135000.0;Renault;Clio;2022.0;17000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.94214408995452;0;0
1139900.0;Renault;Clio;2021.0;37500;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.94645197449442;0;0
807000.0;Renault;Taliant;2022.0;107000;Otomatik;Benzin;Beyaz;999.0;90.0;Sedan;13.60108018640869;1;1
335000.0;Renault;Megane;2005.0;390000;Düz;Dizel;Beyaz;1461.0;100.0;Sedan;12.721888795877376;4;1
675000.0;Renault;Fluence;2013.0;247000;Otomatik;Dizel;Beyaz;1461.0;110.0;Sedan;13.42246945133505;7;0
640000.0;Renault;Megane;2013.0;204000;Otomatik;Dizel;Beyaz;1461.0;90.0;Hatchback/5;13.369225017834632;5;0
1275000.0;Renault;Clio;2024.0;32000;Otomatik;Benzin;Beyaz;999.0;90.0;Hatchback/5;14.058457520888082;0;0
1289000.0;Renault;Clio;2024.0;15824;Otomatik;Benzin;Beyaz;999.0;90.0;Hatchback/5;14.069378057716214;0;0
120000.0;Renault;R 12;1989.0;250000;Düz;Dizel;Beyaz;1300.5;63.0;Sedan;11.695255355062796;0;0
455000.0;Renault;Symbol;2011.0;135000;Yarı Otomatik;Dizel;Beyaz;1149.0;75.0;Sedan;13.02805489573287;2;1
505000.0;Renault;Clio;2014.0;258000;Otomatik;Dizel;Beyaz;1461.0;75.0;Hatchback/5;13.132315688453556;5;0
425000.0;Renault;Megane;2007.0;345000;Yarı Otomatik;Dizel;Beyaz;1461.0;80.0;Sedan;12.959846800844964;0;0
949000.0;Renault;Fluence;2015.0;111000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.76316513133229;6;0
689000.0;Renault;Clio;2017.0;179000;Otomatik;Dizel;Beyaz;1461.0;75.0;Hatchback/5;13.442998001373551;0;0
1060000.0;Renault;Megane;2018.0;190000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.87378040948403;5;1
815000.0;Renault;Clio;2020.0;136000;Otomatik;Benzin;Beyaz;898.0;90.0;Hatchback/5;13.610944619216111;0;0
1129000.0;Renault;Megane;2017.0;94000;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.936843728871;0;0
1120000.0;Renault;Megane;2019.0;72000;Otomatik;Benzin;Beyaz;1300.5;138.0;Sedan;13.928840136128022;0;0
525000.0;Renault;Clio;2013.0;226000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.171155446333852;0;0
949950.0;Renault;Clio;2023.0;85000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.764165683299115;6;1
1159000.0;Renault;Megane;2017.0;159000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.963068985134289;0;0
590000.0;Renault;Symbol;2016.0;239000;Otomatik;Dizel;Beyaz;1500.5;88.0;Sedan;13.28787951079572;2;1
1209000.0;Renault;Clio;2024.0;53000;Otomatik;Benzin;Beyaz;999.0;90.0;Hatchback/5;14.005304956726446;0;0
1025000.0;Renault;Clio;2021.0;186500;Otomatik;Benzin;Beyaz;999.0;90.0;Hatchback/5;13.840204146163924;0;0
650000.0;Renault;Clio;2016.0;230000;Otomatik;Dizel;Beyaz;1461.0;75.0;Hatchback/5;13.384729180332174;0;0
390000.0;Renault;Clio;2007.0;214000;Yarı Otomatik;Dizel;Beyaz;1461.0;65.0;Hatchback/5;12.873904582205109;11;1
235000.0;Renault;R 19;1998.0;224000;Düz;Dizel;Beyaz;1598.0;90.0;Sedan;12.367345048436391;4;1
430000.0;Renault;Clio;2009.0;225000;Yarı Otomatik;Dizel;Beyaz;1461.0;70.0;Hatchback/5;12.971542813248435;6;0
1139000.0;Renault;Megane;2019.0;82000;Otomatik;Dizel;Beyaz;1598.0;115.0;Sedan;13.94566212039206;0;0
645000.0;Renault;Fluence;2014.0;270000;Otomatik;Dizel;Beyaz;1461.0;110.0;Sedan;13.377007146164305;0;0
1055000.0;Renault;Megane;2020.0;135000;Otomatik;Dizel;Beyaz;1461.0;115.0;Sedan;13.869052272759154;2;1
815000.0;Renault;Clio;2019.0;85000;Otomatik;Benzin;Beyaz;898.0;90.0;Hatchback/5;13.610944619216111;0;0
1250000.0;Renault;Clio;2023.0;40500;Otomatik;Benzin;Beyaz;999.0;90.0;Hatchback/5;14.038654909278163;0;0
410000.0;Renault;Megane;2007.0;290000;Yarı Otomatik;Dizel;Beyaz;1461.0;100.0;Sedan;12.923914877701906;6;2
610000.0;Renault;Symbol;2013.0;56000;Otomatik;Dizel;Beyaz;1149.0;75.0;Sedan;13.321215875492411;5;0
999500.0;Renault;Clio;2022.0;104000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.815011433422342;0;0
730000.0;Renault;Fluence;2014.0;190000;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.500801182986647;2;0
310000.0;Renault;Megane;2004.0;312000;Düz;Dizel;Beyaz;1300.5;88.0;Sedan;12.644330802262578;0;0
1245000.0;Renault;Clio;2024.0;24000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;14.034646891093471;0;0
569500.0;Renault;Symbol;2009.0;108000;Yarı Otomatik;Dizel;Beyaz;1390.0;75.0;Sedan;13.252515817794084;0;0
1151500.0;Renault;Clio;2024.0;7500;Otomatik;Benzin;Beyaz;999.0;90.0;Hatchback/5;13.95657686667498;0;0
375000.0;Renault;Megane;2006.0;315000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;12.83468397161566;3;1
915000.0;Renault;Megane;2016.0;199000;Otomatik;Benzin;Beyaz;1198.0;130.0;Hatchback/5;13.726680437153236;4;0
795000.0;Renault;Scenic;2012.0;255000;Yarı Otomatik;Dizel;Beyaz;1461.0;110.0;MPV;13.586098651497313;2;0
770000.0;Renault;Clio;2019.0;121000;Otomatik;Benzin;Beyaz;898.0;90.0;Hatchback/5;13.554147092530322;0;0
399000.0;Renault;Symbol;2016.0;330000;Otomatik;Dizel;Beyaz;1500.5;88.0;Sedan;12.896719202134523;1;3
449900.0;Renault;Latitude;2011.0;308000;Yarı Otomatik;Dizel;Beyaz;1461.0;110.0;Sedan;13.016782837542952;10;2
595000.0;Renault;Clio;2007.0;206000;Yarı Otomatik;Dizel;Beyaz;1598.0;110.0;Hatchback/5;13.296318365198625;3;1
500000.0;Renault;Symbol;2016.0;330000;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.122365377402328;1;1
550000.0;Renault;Fluence;2011.0;235000;Yarı Otomatik;Dizel;Beyaz;1461.0;85.0;Sedan;13.21767537538882;4;0
260000.0;Renault;Clio;2000.0;323000;Düz;Dizel;Beyaz;1390.0;75.0;Hatchback/5;12.468440756144114;0;0
850000.0;Renault;Symbol;2020.0;94000;Otomatik;Benzin;Beyaz;1200.0;88.0;Sedan;13.652992804936396;0;0
342000.0;Renault;Clio;2007.0;257000;Yarı Otomatik;Dizel;Beyaz;1461.0;65.0;Hatchback/5;12.742568940017076;5;0
755000.0;Renault;Fluence;2014.0;214000;Otomatik;Dizel;Beyaz;1461.0;110.0;Sedan;13.534474352733596;1;0
1157000.0;Renault;Megane;2019.0;155224;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.961341870479677;4;0
669750.0;Renault;Clio;2013.0;111000;Otomatik;Dizel;Beyaz;1149.0;75.0;Hatchback/5;13.414661280500178;3;0
439999.0;Renault;Symbol;2010.0;219000;Yarı Otomatik;Dizel;Beyaz;1461.0;65.0;Sedan;12.994530005894443;3;0
500000.0;Renault;Megane;2010.0;280000;Yarı Otomatik;Dizel;Beyaz;1461.0;105.0;Hatchback/5;13.122365377402328;10;2
609000.0;Renault;Clio;2013.0;201000;Otomatik;Dizel;Beyaz;1461.0;75.0;Station wagon;13.31957518872681;0;0
1049750.0;Renault;Megane;2018.0;73899;Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;13.86406355115375;0;0
195000.0;Renault;R 9;1998.0;240000;Düz;Dizel;Beyaz;1397.0;72.0;Sedan;12.180759965737863;0;0
549000.0;Renault;Fluence;2011.0;229000;Yarı Otomatik;Dizel;Beyaz;1461.0;85.0;Sedan;13.215855541983634;4;1
590000.0;Renault;Fluence;2011.0;260000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Sedan;13.28787951079572;0;0
1099000.0;Renault;Megane;2020.0;225000;Otomatik;Dizel;Beyaz;1461.0;115.0;Sedan;13.909912143303451;1;0
647000.0;Renault;Fluence;2014.0;251000;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.380103119076898;2;1
745000.0;Renault;Clio;2020.0;139000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.521140839642674;2;0
565000.0;Renault;Clio;2012.0;63000;Yarı Otomatik;Dizel;Beyaz;1200.0;63.0;Hatchback/5;13.244582780038517;6;1
445000.0;Renault;Megane;2004.0;310000;Düz;Dizel;Beyaz;1598.0;115.0;Sedan;13.005831808336865;0;0
750000.0;Renault;Clio;2014.0;189000;Otomatik;Dizel;Beyaz;1461.0;90.0;Hatchback/5;13.527829818844936;0;0
835500.0;Renault;Clio;2018.0;89000;Otomatik;Dizel;Beyaz;1461.0;75.0;Hatchback/5;13.63578682390496;1;0
1215000.0;Renault;Megane;2018.0;145000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.010255457801716;0;0
465000.0;Renault;Symbol;2008.0;181500;Yarı Otomatik;Dizel;Beyaz;1390.0;75.0;Sedan;13.049794835104816;0;0
169750.0;Renault;R 11;1992.0;450000;Düz;Dizel;Beyaz;1900.5;63.0;Hatchback/5;12.04208793641979;0;0
659000.0;Renault;Symbol;2016.0;123000;Otomatik;Dizel;Beyaz;1500.5;88.0;Sedan;13.398480330934175;3;0
785000.0;Renault;Megane;2016.0;294000;Otomatik;Dizel;Beyaz;1461.0;110.0;Hatchback/5;13.573440270649083;3;2
1429500.0;Renault;Clio;2025.0;19300;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;14.172835990289554;0;0
1289000.0;Renault;Clio;2024.0;35000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;14.069378057716214;0;0
1405000.0;Renault;Clio;2024.0;12000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;14.155548572493505;0;0
540000.0;Renault;Symbol;2017.0;248000;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.199326270390594;6;0
455000.0;Renault;Symbol;2012.0;275000;Yarı Otomatik;Dizel;Beyaz;1461.0;65.0;Sedan;13.02805489573287;0;0
1250000.0;Renault;Megane;2020.0;99000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.038654909278163;8;0
635000.0;Renault;Fluence;2014.0;253800;Otomatik;Dizel;Beyaz;1461.0;90.0;Sedan;13.361381852676738;1;1
1665000.0;Renault;Megane;2025.0;6001;Otomatik;Benzin;Beyaz;1300.5;138.0;Sedan;14.3253362819971;0;0
365000.0;Renault;Clio;2005.0;252000;Düz;Dizel;Beyaz;1461.0;80.0;Sedan;12.807655372286902;3;0
520000.0;Renault;Clio;2005.0;218000;Düz;Dizel;Beyaz;1300.5;88.0;Hatchback/5;13.161586013632684;2;0
539000.0;Renault;Symbol;2013.0;65000;Otomatik;Dizel;Beyaz;1200.0;63.0;Sedan;13.197472705176985;2;0
1013000.0;Renault;Clio;2022.0;90000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.828427770397164;0;0
725000.0;Renault;Fluence;2013.0;226000;Otomatik;Dizel;Beyaz;1461.0;110.0;Sedan;13.493928313146206;1;1
585000.0;Renault;Clio;2013.0;201350;Otomatik;Dizel;Beyaz;1461.0;75.0;Station wagon;13.279368835614244;7;0
300000.0;Toyota;Corolla;1999.0;310000;Düz;Dizel;Beyaz;1598.0;110.0;Sedan;12.611541086966117;0;0
610000.0;Toyota;Corolla;2008.0;270000;Yarı Otomatik;Dizel;Beyaz;1300.5;88.0;Sedan;13.321215875492411;0;0
1365000.0;Toyota;Corolla;2018.0;80400;Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;14.12666571920166;0;0
1308850.0;Toyota;Corolla;2019.0;69650;Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;14.084660211064092;1;0
1179500.0;Toyota;Corolla;2016.0;161000;Otomatik;Dizel;Beyaz;1300.5;88.0;Sedan;13.98060202564638;0;0
685000.0;Toyota;Yaris;2014.0;198000;Otomatik;Dizel;Beyaz;1329.0;99.0;Hatchback/5;13.437175577097312;3;0
1129750.0;Toyota;Corolla;2015.0;163000;Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;13.937507812424716;0;0
895000.0;Toyota;Auris;2017.0;117000;Otomatik;Dizel;Beyaz;1329.0;99.0;Hatchback/5;13.704580114574805;2;0
825000.0;Toyota;Corolla;2015.0;162000;Otomatik;Dizel;Beyaz;1300.5;88.0;Sedan;13.623139877437296;4;0
975000.0;Toyota;Yaris;2015.0;126000;Otomatik;Hibrit;Beyaz;1497.0;75.0;Hatchback/5;13.790193775620484;2;0
1520000.0;Toyota;Corolla;2021.0;52000;Otomatik;Hibrit;Beyaz;1798.0;98.0;Sedan;14.23422155071698;0;0
1190000.0;Toyota;Corolla;2019.0;140000;Otomatik;Hibrit;Beyaz;1798.0;98.0;Sedan;13.989464705423494;1;1
1399750.0;Toyota;Corolla;2021.0;56000;Otomatik;Dizel;Beyaz;1490.0;125.0;Sedan;14.151804921624173;0;0
769800.0;Toyota;Auris;2009.0;106200;Yarı Otomatik;Dizel;Beyaz;1598.0;124.0;Hatchback/5;13.55388731886965;0;0
1425000.0;Toyota;Corolla;2021.0;56862;Otomatik;Hibrit;Beyaz;1798.0;98.0;Sedan;14.169683073439028;1;0
654000.0;Toyota;Corolla;2016.0;345000;Otomatik;Dizel;Beyaz;1300.5;88.0;Sedan;13.390864159490157;5;3
1499000.0;Toyota;Corolla;2022.0;59500;Otomatik;Dizel;Beyaz;1490.0;125.0;Sedan;14.22030944419592;3;0
1100000.0;Toyota;Corolla;2013.0;144500;Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;13.910821646859096;0;0
642500.0;Toyota;Auris;2011.0;120000;Yarı Otomatik;Dizel;Beyaz;1300.5;88.0;Hatchback/5;13.373123652170534;5;1
725000.0;Toyota;Corolla;2009.0;218000;Yarı Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.493928313146206;3;1
1265000.0;Toyota;Corolla;2016.0;121000;Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;14.05058347065728;0;0
1514000.0;Toyota;Corolla;2022.0;43000;Otomatik;Hibrit;Beyaz;1798.0;98.0;Sedan;14.230266373481294;0;0
1649000.0;Toyota;Corolla;2023.0;60000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.31568020796969;0;0
960000.0;Toyota;Auris;2013.0;40000;Otomatik;Dizel;Beyaz;1598.0;132.0;Hatchback/5;13.774689605110144;5;0
1339000.0;Toyota;Corolla;2023.0;75000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.10743437149902;1;0
255000.0;Toyota;Corolla;1994.0;383000;Düz;Dizel;Beyaz;1332.0;88.0;Sedan;12.449022745701502;0;0
420000.0;Toyota;Corolla;2005.0;360000;Düz;Dizel;Beyaz;1500.5;88.0;Sedan;12.948012371209098;7;0
1220000.0;Toyota;Corolla;2020.0;190000;Otomatik;Hibrit;Beyaz;1700.5;113.0;Sedan;14.014362236381237;4;0
945000.0;Toyota;Corolla;2015.0;84000;Otomatik;Dizel;Beyaz;1329.0;99.0;Sedan;13.75894126467638;2;1
1310000.0;Toyota;Corolla;2021.0;141000;Otomatik;Hibrit;Beyaz;1798.0;98.0;Sedan;14.085538458535822;0;0
545000.0;Toyota;Corolla;2007.0;333500;Yarı Otomatik;Dizel;Beyaz;1598.0;124.0;Sedan;13.208542908506082;3;1
1500000.0;Toyota;Yaris;2020.0;54000;Otomatik;Hibrit;Beyaz;1490.0;92.0;Hatchback/5;14.220976332738882;0;0
598000.0;Toyota;Corolla;2003.0;285000;Düz;Dizel;Beyaz;1500.5;113.0;Sedan;13.301347705172171;0;0
849000.0;Toyota;Auris;2013.0;188000;Otomatik;Dizel;Beyaz;1364.0;90.0;Hatchback/5;13.651815643149092;5;0
650000.0;Toyota;Corolla;2009.0;185000;Yarı Otomatik;Dizel;Beyaz;1365.0;90.0;Sedan;13.384729180332174;2;2
1579000.0;Toyota;Corolla;2020.0;39000;Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;14.272302926549802;0;0
1345000.0;Toyota;Corolla;2020.0;122000;Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;14.111905314512224;0;0
1699000.0;Toyota;Corolla;2022.0;43000;Otomatik;Hibrit;Beyaz;1798.0;98.0;Sedan;14.345550989235416;0;0
1238000.0;Toyota;Corolla;2021.0;180000;Otomatik;Hibrit;Beyaz;1798.0;98.0;Sedan;14.029008539980795;2;1
1135000.0;Toyota;Corolla;2015.0;145000;Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;13.94214408995452;0;0
880000.0;Toyota;Auris;2012.0;142000;Yarı Otomatik;Dizel;Beyaz;1364.0;88.0;Hatchback/5;13.68767832281738;0;0
1225000.0;Toyota;Corolla;2016.0;135000;Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;14.018452218287162;1;1
750000.0;Toyota;Auris;2011.0;244100;Yarı Otomatik;Dizel;Beyaz;1598.0;124.0;Hatchback/5;13.527829818844936;1;4
870000.0;Toyota;Corolla;2013.0;151000;Otomatik;Dizel;Beyaz;1329.0;99.0;Sedan;13.676249640055394;1;0
750000.0;Toyota;Corolla;2017.0;213300;Otomatik;Dizel;Beyaz;1329.0;99.0;Sedan;13.527829818844936;1;0
1085000.0;Toyota;Corolla;2013.0;195000;Otomatik;Dizel;Beyaz;1364.0;90.0;Sedan;13.897091466615258;1;0
245000.0;Toyota;Corolla;1993.0;332500;Düz;Dizel;Beyaz;1332.0;88.0;Sedan;12.409017571151187;0;0
885000.0;Toyota;Auris;2010.0;122000;Yarı Otomatik;Dizel;Beyaz;1598.0;124.0;Hatchback/5;13.69334405393293;0;0
1335000.0;Toyota;Corolla;2017.0;90000;Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;14.104442598879876;0;0
1379000.0;Toyota;Yaris;2023.0;16500;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;14.136869881938338;0;0
1049000.0;Toyota;Corolla;2013.0;145000;Otomatik;Dizel;Beyaz;1364.0;90.0;Sedan;13.863348840666829;0;0
1340000.0;Toyota;Corolla;2021.0;59000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.108180918195472;1;0
1429000.0;Toyota;Corolla;2021.0;53912;Otomatik;Hibrit;Beyaz;1700.5;113.0;Sedan;14.172486156701822;3;0
1429000.0;Toyota;Corolla;2023.0;42500;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.172486156701822;0;2
1225000.0;Toyota;Corolla;2017.0;147000;Otomatik;Dizel;Beyaz;1364.0;90.0;Sedan;14.018452218287162;0;0
1429750.0;Toyota;Corolla;2021.0;55000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.173010861200297;0;0
1050000.0;Toyota;Avensis;2013.0;165000;Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;13.864301674514206;0;0
1659750.0;Toyota;Corolla;2024.0;30250;Otomatik;Dizel;Beyaz;1490.0;125.0;Sedan;14.3221781490816;0;1
650000.0;Toyota;Corolla;2010.0;287000;Yarı Otomatik;Dizel;Beyaz;1364.0;90.0;Sedan;13.384729180332174;7;0
955000.0;Toyota;Corolla;2017.0;180000;Otomatik;Dizel;Beyaz;1364.0;90.0;Sedan;13.769467666582738;4;1
585000.0;Toyota;Corolla;1998.0;104000;Düz;Dizel;Beyaz;1587.0;114.0;Sedan;13.279368835614244;0;0
850000.0;Toyota;Corolla;2014.0;112000;Otomatik;Dizel;Beyaz;1329.0;99.0;Sedan;13.652992804936396;0;0
1120000.0;Toyota;Corolla;2022.0;151500;Otomatik;Dizel;Beyaz;1490.0;125.0;Sedan;13.928840136128022;0;3
1225000.0;Toyota;Corolla;2020.0;60000;Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;14.018452218287162;0;0
1100000.0;Toyota;Corolla;2014.0;170000;Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;13.910821646859096;0;0
345000.0;Toyota;Corolla;1997.0;425000;Düz;Dizel;Beyaz;1500.5;113.0;Sedan;12.75130259456002;0;0
940000.0;Toyota;Corolla;2016.0;84400;Otomatik;Dizel;Beyaz;1329.0;99.0;Sedan;13.753636218075409;0;0
920000.0;Toyota;Auris;2013.0;210000;Otomatik;Dizel;Beyaz;1364.0;90.0;Hatchback/5;13.732130035981154;2;1
950000.0;Toyota;Corolla;2016.0;185000;Otomatik;Dizel;Beyaz;1364.0;90.0;Sedan;13.76421831620775;3;0
1550000.0;Toyota;Corolla;2023.0;13000;Otomatik;Dizel;Beyaz;1490.0;125.0;Sedan;14.253766134056512;0;0
795000.0;Toyota;Corolla;2013.0;137700;Otomatik;Dizel;Beyaz;1329.0;99.0;Sedan;13.586098651497313;1;2
1235000.0;Toyota;Corolla;2020.0;198000;Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;14.026582337760486;0;0
675000.0;Toyota;Corolla;2008.0;215000;Yarı Otomatik;Dizel;Beyaz;1598.0;124.0;Sedan;13.42246945133505;0;0
295000.0;Toyota;Corolla;1997.0;338000;Düz;Dizel;Beyaz;1500.5;113.0;Sedan;12.59473402514672;0;0
385000.0;Toyota;Corolla;1998.0;361000;Düz;Dizel;Beyaz;1587.0;114.0;Sedan;12.861001210669146;0;3
1409000.0;Toyota;Corolla;2024.0;34869;Otomatik;Dizel;Beyaz;1490.0;125.0;Sedan;14.158391500603772;0;1
930000.0;Toyota;Avensis;2012.0;150000;Yarı Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;13.742940940397675;1;0
875000.0;Toyota;Avensis;2015.0;194000;Otomatik;Dizel;Beyaz;1598.0;112.0;Station wagon;13.68198030819624;0;0
858000.0;Toyota;Avensis;2011.0;126000;Yarı Otomatik;Dizel;Beyaz;1598.0;132.0;Sedan;13.662360543970586;2;0
735950.0;Toyota;Avensis;2005.0;119000;Düz;Dizel;Beyaz;1998.0;147.0;Sedan;13.508918819407771;10;0
695000.0;Toyota;Avensis;2010.0;265000;Yarı Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;13.451668563394817;3;0
665000.0;Toyota;Avensis;2009.0;283000;Yarı Otomatik;Dizel;Beyaz;1598.0;110.0;Sedan;13.407543823396258;0;1
748000.0;Toyota;Avensis;2010.0;137000;Yarı Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;13.525159593854116;3;0
445000.0;Toyota;Avensis;2008.0;337800;Yarı Otomatik;Dizel;Beyaz;1598.0;110.0;Sedan;13.005831808336865;4;0
527999.0;Toyota;Corolla;2011.0;464000;Yarı Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.176851562688398;0;0
675000.0;Toyota;Avensis;2006.0;141000;Yarı Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;13.42246945133505;7;1
795000.0;Toyota;Avensis;2009.0;294000;Yarı Otomatik;Dizel;Beyaz;1987.0;152.0;Sedan;13.586098651497313;2;0
990000.0;Toyota;Avensis;2012.0;112000;Yarı Otomatik;Dizel;Beyaz;1500.5;138.0;Sedan;13.805461232211272;0;0
